0.27, 0, 0, 5, 0.721838, 0, 1570.11, -2971.973, -9.679012, 0.004559922, 0.07619628, 55.28103, 1.718321, 1.270703, 3.930832
1.279999, -1, 0.01671084, 24.3558, 1.566813, 0.0527629313822254662922255049, 94262.3, -3594.718, -9.679012, 0.004559922, 0.07619628, 433.0077, 1.761619, 1.227958, 4.485154
 
1.289999, -1, 0.006710844, 24.59749, 1.577081, 0.0536383229218053123830764989, 96565.48, -3588.434, -9.679012, 0.004559922, 0.07619628, 438.3606, 1.761171, 1.227535, 4.490642
 
1.299999, -1, -0.003289156, 24.85239, 1.587411, 0.0524480614167232064144729068, 98912.57, -3584.057, -9.679012, 0.004559922, 0.07619628, 443.7531, 1.760371, 1.227112, 4.49613
 
1.309999, -1, -0.01328916, 25.10864, 1.597774, 0.0492576539402402218796170628, 101304.1, -3579.722, -9.679012, 0.004559922, 0.07619628, 449.1854, 1.759675, 1.226689, 4.501619
 
1.319999, -1, -0.02328916, 25.36621, 1.608157, 0.0441477181661095747823556693, 103740.9, -3575.425, -9.679012, 0.004559922, 0.07619628, 454.6577, 1.759078, 1.226266, 4.507107
 
1.329999, -1, -0.03328916, 25.62511, 1.618614, 0.0371966538348327847607021433, 106223.4, -3571.161, -9.679012, 0.004559922, 0.07619628, 460.1703, 1.758577, 1.225842, 4.512596
 
1.339999, -1, -0.04328915, 25.88523, 1.629077, 0.0284811282062198512973069545, 108752.4, -3566.917, -9.679012, 0.004559922, 0.07619628, 465.7233, 1.758169, 1.225419, 4.518084
 
1.349999, -0.7728602, -0.05328915, 26.14649, 1.639559, 0.0180751940326529864696325692, 111328.6, -3562.687, -9.679012, 0.004559922, 0.07619628, 471.3169, 1.757852, 1.224996, 4.523572
 
1.359999, -0.02828736, -0.06101776, 26.40896, 1.650103, 0.0062804763579111016461084430, 113952.6, -3558.468, -9.679012, 0.004559922, 0.07619628, 476.9518, 1.75761, 1.224573, 4.52906
 
1.369999, 0.727555, -0.06130063, 26.67254, 1.660694, -0.0058748406775836026664615597, 116625.2, -3554.25, -9.679012, 0.004559922, 0.07619628, 482.6277, 1.756786, 1.22415, 4.534549
 
1.379999, 1, -0.05402508, 26.93718, 1.671291, -0.0168782836293072372485920435, 119347, -3550.033, -9.679012, 0.004559922, 0.07619628, 488.3453, 1.755371, 1.223726, 4.540037
 
1.389999, 1, -0.04402508, 27.20287, 1.681936, -0.0257516808596680130368951496, 122118.6, -3545.81, -9.679012, 0.004559922, 0.07619628, 494.1043, 1.754059, 1.223303, 4.545526
 
1.399999, 1, -0.03402508, 27.46955, 1.692642, -0.0323046270849487178438136418, 124940.8, -3541.574, -9.679012, 0.004559922, 0.07619628, 499.9052, 1.75286, 1.22288, 4.551014
 
1.409999, 1, -0.02402508, 27.73716, 1.703325, -0.0366124974031910800786840104, 127814.3, -3537.327, -9.679012, 0.004559922, 0.07619628, 505.748, 1.75177, 1.222457, 4.556502
 
1.419999, 1, -0.01402508, 28.00577, 1.714099, -0.0387690496510281844351051294, 130739.9, -3533.062, -9.679012, 0.004559922, 0.07619628, 511.6334, 1.750787, 1.222034, 4.561991
 
1.429999, 1, -0.004025081, 28.27525, 1.724893, -0.0388714421076672095743844250, 133718.2, -3528.775, -9.679012, 0.004559922, 0.07619628, 517.5613, 1.749905, 1.22161, 4.567479
 
1.439999, 1, 0.005974919, 28.54557, 1.735706, -0.0370079520461444288278911607, 136749.9, -3524.464, -9.679012, 0.004559922, 0.07619628, 523.5319, 1.749122, 1.221187, 4.572967
 
1.449999, 1, 0.01597492, 28.81678, 1.746597, -0.0332645844792111392429605657, 139835.9, -3520.127, -9.679012, 0.004559922, 0.07619628, 529.5456, 1.748435, 1.220764, 4.578455
 
1.459999, 1, 0.02597492, 29.08873, 1.757464, -0.0277257542002411794945370873, 142976.8, -3515.76, -9.679012, 0.004559922, 0.07619628, 535.6025, 1.747839, 1.220341, 4.583944
 
1.469999, 1, 0.03597492, 29.36146, 1.768394, -0.0204756753303743631867708506, 146173.3, -3511.36, -9.679012, 0.004559922, 0.07619628, 541.7028, 1.747333, 1.219917, 4.589432
 
1.479999, 0.6100967, 0.04597492, 29.63492, 1.779359, -0.0115920184312797683440252986, 149426.3, -3506.925, -9.679012, 0.004559922, 0.07619628, 547.847, 1.746913, 1.219494, 4.594921
 
1.489999, -0.2167279, 0.05207589, 29.90911, 1.790371, -0.0015257004476773092571171281, 152736.5, -3502.453, -9.679012, 0.004559922, 0.07619628, 554.0349, 1.746557, 1.219071, 4.600409
 
1.499999, -1, 0.0499086, 30.18392, 1.801404, 0.0085007779318657242826283527, 156104.6, -3497.941, -9.679012, 0.004559922, 0.07619628, 560.267, 1.745261, 1.218648, 4.605897
 
1.509999, -1, 0.0399086, 30.45935, 1.812471, 0.0169476474717983173459679077, 159531.3, -3493.386, -9.679012, 0.004559922, 0.07619628, 566.5431, 1.743873, 1.218225, 4.611386
 
